FIPSCode,State,County,County_Status,Data_Source
38031,ND,Foster County,No records,CDC ArboNET Tick Module historical data
38033,ND,Golden Valley County,No records,CDC ArboNET Tick Module historical data
38035,ND,Grand Forks County,No records,CDC ArboNET Tick Module historical data
38037,ND,Grant County,No records,CDC ArboNET Tick Module historical data
38039,ND,Griggs County,No records,CDC ArboNET Tick Module historical data
38041,ND,Hettinger County,No records,CDC ArboNET Tick Module historical data
38043,ND,Kidder County,No records,CDC ArboNET Tick Module historical data
38045,ND,LaMoure County,No records,CDC ArboNET Tick Module historical data
38047,ND,Logan County,No records,CDC ArboNET Tick Module historical data
38049,ND,McHenry County,No records,CDC ArboNET Tick Module historical data
38051,ND,McIntosh County,No records,CDC ArboNET Tick Module historical data
38053,ND,McKenzie County,No records,CDC ArboNET Tick Module historical data
38055,ND,McLean County,No records,CDC ArboNET Tick Module historical data
38057,ND,Mercer County,No records,CDC ArboNET Tick Module historical data
38059,ND,Morton County,No records,CDC ArboNET Tick Module historical data
38061,ND,Mountrail County,No records,CDC ArboNET Tick Module historical data
38063,ND,Nelson County,No records,CDC ArboNET Tick Module historical data
38065,ND,Oliver County,No records,CDC ArboNET Tick Module historical data
38067,ND,Pembina County,No records,CDC ArboNET Tick Module historical data
38069,ND,Pierce County,No records,CDC ArboNET Tick Module historical data
38071,ND,Ramsey County,No records,CDC ArboNET Tick Module historical data
38073,ND,Ransom County,No records,CDC ArboNET Tick Module historical data
38075,ND,Renville County,No records,CDC ArboNET Tick Module historical data
38077,ND,Richland County,No records,CDC ArboNET Tick Module historical data
38079,ND,Rolette County,No records,CDC ArboNET Tick Module historical data
38081,ND,Sargent County,No records,CDC ArboNET Tick Module historical data
38083,ND,Sheridan County,No records,CDC ArboNET Tick Module historical data
38085,ND,Sioux County,No records,CDC ArboNET Tick Module historical data
38087,ND,Slope County,No records,CDC ArboNET Tick Module historical data
38089,ND,Stark County,No records,CDC ArboNET Tick Module historical data
38091,ND,Steele County,No records,CDC ArboNET Tick Module historical data
38093,ND,Stutsman County,No records,CDC ArboNET Tick Module historical data
38095,ND,Towner County,No records,CDC ArboNET Tick Module historical data
38097,ND,Traill County,No records,CDC ArboNET Tick Module historical data
38099,ND,Walsh County,No records,CDC ArboNET Tick Module historical data
38101,ND,Ward County,No records,CDC ArboNET Tick Module historical data
38103,ND,Wells County,No records,CDC ArboNET Tick Module historical data
38105,ND,Williams County,No records,CDC ArboNET Tick Module historical data
39001,OH,Adams County,No records,CDC ArboNET Tick Module historical data
39003,OH,Allen County,No records,CDC ArboNET Tick Module historical data
39005,OH,Ashland County,No records,CDC ArboNET Tick Module historical data
39007,OH,Ashtabula County,No records,CDC ArboNET Tick Module historical data
39009,OH,Athens County,No records,CDC ArboNET Tick Module historical data
39011,OH,Auglaize County,No records,CDC ArboNET Tick Module historical data
39013,OH,Belmont County,No records,CDC ArboNET Tick Module historical data
39015,OH,Brown County,No records,CDC ArboNET Tick Module historical data
39017,OH,Butler County,No records,CDC ArboNET Tick Module historical data
39019,OH,Carroll County,No records,CDC ArboNET Tick Module historical data
39021,OH,Champaign County,No records,CDC ArboNET Tick Module historical data
39023,OH,Clark County,No records,CDC ArboNET Tick Module historical data
39025,OH,Clermont County,No records,CDC ArboNET Tick Module historical data
39027,OH,Clinton County,No records,CDC ArboNET Tick Module historical data
39029,OH,Columbiana County,No records,CDC ArboNET Tick Module historical data
39031,OH,Coshocton County,No records,CDC ArboNET Tick Module historical data
39033,OH,Crawford County,No records,CDC ArboNET Tick Module historical data
39035,OH,Cuyahoga County,No records,CDC ArboNET Tick Module historical data
39037,OH,Darke County,No records,CDC ArboNET Tick Module historical data
39039,OH,Defiance County,No records,CDC ArboNET Tick Module historical data
39041,OH,Delaware County,No records,CDC ArboNET Tick Module historical data
39043,OH,Erie County,No records,CDC ArboNET Tick Module historical data
39045,OH,Fairfield County,No records,CDC ArboNET Tick Module historical data
39047,OH,Fayette County,No records,CDC ArboNET Tick Module historical data
39049,OH,Franklin County,No records,CDC ArboNET Tick Module historical data
39051,OH,Fulton County,No records,CDC ArboNET Tick Module historical data
39053,OH,Gallia County,No records,CDC ArboNET Tick Module historical data
39055,OH,Geauga County,No records,CDC ArboNET Tick Module historical data
39057,OH,Greene County,No records,CDC ArboNET Tick Module historical data
39059,OH,Guernsey County,No records,CDC ArboNET Tick Module historical data
39061,OH,Hamilton County,No records,CDC ArboNET Tick Module historical data
39063,OH,Hancock County,No records,CDC ArboNET Tick Module historical data
39065,OH,Hardin County,No records,CDC ArboNET Tick Module historical data
39067,OH,Harrison County,No records,CDC ArboNET Tick Module historical data
39069,OH,Henry County,No records,CDC ArboNET Tick Module historical data
39071,OH,Highland County,No records,CDC ArboNET Tick Module historical data
39073,OH,Hocking County,No records,CDC ArboNET Tick Module historical data
39075,OH,Holmes County,No records,CDC ArboNET Tick Module historical data
39077,OH,Huron County,No records,CDC ArboNET Tick Module historical data
39079,OH,Jackson County,No records,CDC ArboNET Tick Module historical data
39081,OH,Jefferson County,No records,CDC ArboNET Tick Module historical data
39083,OH,Knox County,No records,CDC ArboNET Tick Module historical data
39085,OH,Lake County,No records,CDC ArboNET Tick Module historical data
39087,OH,Lawrence County,No records,CDC ArboNET Tick Module historical data
39089,OH,Licking County,No records,CDC ArboNET Tick Module historical data
39091,OH,Logan County,No records,CDC ArboNET Tick Module historical data
39093,OH,Lorain County,No records,CDC ArboNET Tick Module historical data
39095,OH,Lucas County,No records,CDC ArboNET Tick Module historical data
39097,OH,Madison County,No records,CDC ArboNET Tick Module historical data
39099,OH,Mahoning County,No records,CDC ArboNET Tick Module historical data
39101,OH,Marion County,No records,CDC ArboNET Tick Module historical data
39103,OH,Medina County,No records,CDC ArboNET Tick Module historical data
39105,OH,Meigs County,No records,CDC ArboNET Tick Module historical data
39107,OH,Mercer County,No records,CDC ArboNET Tick Module historical data
39109,OH,Miami County,No records,CDC ArboNET Tick Module historical data
39111,OH,Monroe County,No records,CDC ArboNET Tick Module historical data
39113,OH,Montgomery County,No records,CDC ArboNET Tick Module historical data
39115,OH,Morgan County,No records,CDC ArboNET Tick Module historical data
39117,OH,Morrow County,No records,CDC ArboNET Tick Module historical data
39119,OH,Muskingum County,No records,CDC ArboNET Tick Module historical data
39121,OH,Noble County,No records,CDC ArboNET Tick Module historical data
39123,OH,Ottawa County,No records,CDC ArboNET Tick Module historical data
39125,OH,Paulding County,No records,CDC ArboNET Tick Module historical data
39127,OH,Perry County,No records,CDC ArboNET Tick Module historical data
39129,OH,Pickaway County,No records,CDC ArboNET Tick Module historical data
39131,OH,Pike County,No records,CDC ArboNET Tick Module historical data
39133,OH,Portage County,No records,CDC ArboNET Tick Module historical data
39135,OH,Preble County,No records,CDC ArboNET Tick Module historical data
39137,OH,Putnam County,No records,CDC ArboNET Tick Module historical data
39139,OH,Richland County,No records,CDC ArboNET Tick Module historical data
39141,OH,Ross County,No records,CDC ArboNET Tick Module historical data
39143,OH,Sandusky County,No records,CDC ArboNET Tick Module historical data
39145,OH,Scioto County,No records,CDC ArboNET Tick Module historical data
39147,OH,Seneca County,No records,CDC ArboNET Tick Module historical data
39149,OH,Shelby County,No records,CDC ArboNET Tick Module historical data
39151,OH,Stark County,No records,CDC ArboNET Tick Module historical data
39153,OH,Summit County,No records,CDC ArboNET Tick Module historical data
39155,OH,Trumbull County,No records,CDC ArboNET Tick Module historical data
39157,OH,Tuscarawas County,No records,CDC ArboNET Tick Module historical data
39159,OH,Union County,No records,CDC ArboNET Tick Module historical data
39161,OH,Van Wert County,No records,CDC ArboNET Tick Module historical data
39163,OH,Vinton County,No records,CDC ArboNET Tick Module historical data
39165,OH,Warren County,No records,CDC ArboNET Tick Module historical data
39167,OH,Washington County,No records,CDC ArboNET Tick Module historical data
39169,OH,Wayne County,No records,CDC ArboNET Tick Module historical data
39171,OH,Williams County,No records,CDC ArboNET Tick Module historical data
39173,OH,Wood County,No records,CDC ArboNET Tick Module historical data
39175,OH,Wyandot County,No records,CDC ArboNET Tick Module historical data
40001,OK,Adair County,No records,CDC ArboNET Tick Module historical data
40003,OK,Alfalfa County,No records,CDC ArboNET Tick Module historical data
40005,OK,Atoka County,No records,CDC ArboNET Tick Module historical data
40007,OK,Beaver County,No records,CDC ArboNET Tick Module historical data
40009,OK,Beckham County,No records,CDC ArboNET Tick Module historical data
40011,OK,Blaine County,No records,CDC ArboNET Tick Module historical data
40013,OK,Bryan County,No records,CDC ArboNET Tick Module historical data
40015,OK,Caddo County,No records,CDC ArboNET Tick Module historical data
40017,OK,Canadian County,No records,CDC ArboNET Tick Module historical data
40019,OK,Carter County,No records,CDC ArboNET Tick Module historical data
40021,OK,Cherokee County,No records,CDC ArboNET Tick Module historical data
40023,OK,Choctaw County,No records,CDC ArboNET Tick Module historical data
40025,OK,Cimarron County,No records,CDC ArboNET Tick Module historical data
40027,OK,Cleveland County,No records,CDC ArboNET Tick Module historical data
40029,OK,Coal County,No records,CDC ArboNET Tick Module historical data
40031,OK,Comanche County,No records,CDC ArboNET Tick Module historical data
40033,OK,Cotton County,No records,CDC ArboNET Tick Module historical data
40035,OK,Craig County,No records,CDC ArboNET Tick Module historical data
40037,OK,Creek County,No records,CDC ArboNET Tick Module historical data
40039,OK,Custer County,No records,CDC ArboNET Tick Module historical data
40041,OK,Delaware County,No records,CDC ArboNET Tick Module historical data
40043,OK,Dewey County,No records,CDC ArboNET Tick Module historical data
40045,OK,Ellis County,No records,CDC ArboNET Tick Module historical data
40047,OK,Garfield County,No records,CDC ArboNET Tick Module historical data
40049,OK,Garvin County,No records,CDC ArboNET Tick Module historical data
40051,OK,Grady County,No records,CDC ArboNET Tick Module historical data
40053,OK,Grant County,No records,CDC ArboNET Tick Module historical data
40055,OK,Greer County,No records,CDC ArboNET Tick Module historical data
40057,OK,Harmon County,No records,CDC ArboNET Tick Module historical data
40059,OK,Harper County,No records,CDC ArboNET Tick Module historical data
40061,OK,Haskell County,No records,CDC ArboNET Tick Module historical data
40063,OK,Hughes County,No records,CDC ArboNET Tick Module historical data
40065,OK,Jackson County,No records,CDC ArboNET Tick Module historical data
40067,OK,Jefferson County,No records,CDC ArboNET Tick Module historical data
40069,OK,Johnston County,No records,CDC ArboNET Tick Module historical data
40071,OK,Kay County,No records,CDC ArboNET Tick Module historical data
40073,OK,Kingfisher County,No records,CDC ArboNET Tick Module historical data
40075,OK,Kiowa County,No records,CDC ArboNET Tick Module historical data
40077,OK,Latimer County,No records,CDC ArboNET Tick Module historical data
40079,OK,Le Flore County,No records,CDC ArboNET Tick Module historical data
40081,OK,Lincoln County,No records,CDC ArboNET Tick Module historical data
40083,OK,Logan County,No records,CDC ArboNET Tick Module historical data
