FIPSCode,State,County,County_Status,Data_Source
37089,NC,Henderson County,No records,CDC ArboNET Tick Module historic data
37091,NC,Hertford County,Established,CDC ArboNET Tick Module historic data
37093,NC,Hoke County,Established,CDC ArboNET Tick Module historic data
37095,NC,Hyde County,Established,CDC ArboNET Tick Module historic data
37097,NC,Iredell County,Reported,CDC ArboNET Tick Module 2016 submission
37099,NC,Jackson County,No records,CDC ArboNET Tick Module historic data
37101,NC,Johnston County,Established,CDC ArboNET Tick Module historic data
37103,NC,Jones County,Established,CDC ArboNET Tick Module historic data
37105,NC,Lee County,No records,CDC ArboNET Tick Module historic data
37107,NC,Lenoir County,Reported,CDC ArboNET Tick Module historic data
37109,NC,Lincoln County,No records,CDC ArboNET Tick Module historic data
37111,NC,McDowell County,No records,CDC ArboNET Tick Module historic data
37113,NC,Macon County,No records,CDC ArboNET Tick Module historic data
37115,NC,Madison County,No records,CDC ArboNET Tick Module historic data
37117,NC,Martin County,Established,CDC ArboNET Tick Module historic data
37119,NC,Mecklenburg County,Reported,CDC ArboNET Tick Module historic data
37121,NC,Mitchell County,No records,CDC ArboNET Tick Module historic data
37123,NC,Montgomery County,No records,CDC ArboNET Tick Module historic data
37125,NC,Moore County,Reported,CDC ArboNET Tick Module historic data
37127,NC,Nash County,Established,CDC ArboNET Tick Module historic data
37129,NC,New Hanover County,Established,CDC ArboNET Tick Module historic data
37131,NC,Northampton County,No records,CDC ArboNET Tick Module historic data
37133,NC,Onslow County,Established,CDC ArboNET Tick Module historic data
37135,NC,Orange County,Established,CDC ArboNET Tick Module historic data
37137,NC,Pamlico County,Established,CDC ArboNET Tick Module historic data
37139,NC,Pasquotank County,Reported,CDC ArboNET Tick Module historic data
37141,NC,Pender County,Established,CDC ArboNET Tick Module historic data
37143,NC,Perquimans County,Established,CDC ArboNET Tick Module historic data
37145,NC,Person County,No records,CDC ArboNET Tick Module historic data
37147,NC,Pitt County,Reported,CDC ArboNET Tick Module historic data
37149,NC,Polk County,No records,CDC ArboNET Tick Module historic data
37151,NC,Randolph County,Reported,CDC ArboNET Tick Module historic data
37153,NC,Richmond County,No records,CDC ArboNET Tick Module historic data
37155,NC,Robeson County,Established,CDC ArboNET Tick Module historic data
37157,NC,Rockingham County,Established,CDC ArboNET Tick Module historic data
37159,NC,Rowan County,Established,CDC ArboNET Tick Module historic data
37161,NC,Rutherford County,Reported,CDC ArboNET Tick Module historic data
37163,NC,Sampson County,Established,CDC ArboNET Tick Module historic data
37165,NC,Scotland County,Established,CDC ArboNET Tick Module historic data
37167,NC,Stanly County,No records,CDC ArboNET Tick Module historic data
37169,NC,Stokes County,Established,CDC ArboNET Tick Module historic data
37171,NC,Surry County,Established,CDC ArboNET Tick Module 2017 submission
37173,NC,Swain County,No records,CDC ArboNET Tick Module historic data
37175,NC,Transylvania County,No records,CDC ArboNET Tick Module historic data
37177,NC,Tyrrell County,Established,CDC ArboNET Tick Module historic data
37179,NC,Union County,No records,CDC ArboNET Tick Module historic data
37181,NC,Vance County,Reported,CDC ArboNET Tick Module historic data
37183,NC,Wake County,Established,CDC ArboNET Tick Module historic data
37185,NC,Warren County,Established,CDC ArboNET Tick Module historic data
37187,NC,Washington County,Established,CDC ArboNET Tick Module historic data
37189,NC,Watauga County,Established,CDC ArboNET Tick Module 2018 submission
37191,NC,Wayne County,Established,CDC ArboNET Tick Module historic data
37193,NC,Wilkes County,Established,CDC ArboNET Tick Module 2018 submission
37195,NC,Wilson County,No records,CDC ArboNET Tick Module historic data
37197,NC,Yadkin County,Reported,CDC ArboNET Tick Module 2016 submission
37199,NC,Yancey County,No records,CDC ArboNET Tick Module historic data
38001,ND,Adams County,No records,CDC ArboNET Tick Module historic data
38003,ND,Barnes County,No records,CDC ArboNET Tick Module historic data
38005,ND,Benson County,No records,CDC ArboNET Tick Module historic data
38007,ND,Billings County,No records,CDC ArboNET Tick Module historic data
38009,ND,Bottineau County,Established,CDC ArboNET Tick Module historic data
38011,ND,Bowman County,No records,CDC ArboNET Tick Module historic data
38013,ND,Burke County,No records,CDC ArboNET Tick Module historic data
38015,ND,Burleigh County,No records,CDC ArboNET Tick Module historic data
38017,ND,Cass County,No records,CDC ArboNET Tick Module historic data
38019,ND,Cavalier County,No records,CDC ArboNET Tick Module historic data
38021,ND,Dickey County,No records,CDC ArboNET Tick Module historic data
38023,ND,Divide County,No records,CDC ArboNET Tick Module historic data
38025,ND,Dunn County,No records,CDC ArboNET Tick Module historic data
38027,ND,Eddy County,Established,CDC ArboNET Tick Module historic data
38029,ND,Emmons County,No records,CDC ArboNET Tick Module historic data
38031,ND,Foster County,No records,CDC ArboNET Tick Module historic data
38033,ND,Golden Valley County,No records,CDC ArboNET Tick Module historic data
38035,ND,Grand Forks County,Established,CDC ArboNET Tick Module historic data
38037,ND,Grant County,No records,CDC ArboNET Tick Module historic data
38039,ND,Griggs County,No records,CDC ArboNET Tick Module historic data
38041,ND,Hettinger County,No records,CDC ArboNET Tick Module historic data
38043,ND,Kidder County,No records,CDC ArboNET Tick Module historic data
38045,ND,LaMoure County,No records,CDC ArboNET Tick Module historic data
38047,ND,Logan County,No records,CDC ArboNET Tick Module historic data
38049,ND,McHenry County,No records,CDC ArboNET Tick Module historic data
38051,ND,McIntosh County,No records,CDC ArboNET Tick Module historic data
38053,ND,McKenzie County,No records,CDC ArboNET Tick Module historic data
38055,ND,McLean County,No records,CDC ArboNET Tick Module historic data
38057,ND,Mercer County,No records,CDC ArboNET Tick Module historic data
38059,ND,Morton County,No records,CDC ArboNET Tick Module historic data
38061,ND,Mountrail County,No records,CDC ArboNET Tick Module historic data
38063,ND,Nelson County,No records,CDC ArboNET Tick Module historic data
38065,ND,Oliver County,No records,CDC ArboNET Tick Module historic data
38067,ND,Pembina County,Established,CDC ArboNET Tick Module historic data
38069,ND,Pierce County,No records,CDC ArboNET Tick Module historic data
38071,ND,Ramsey County,Established,CDC ArboNET Tick Module historic data
38073,ND,Ransom County,Reported,CDC ArboNET Tick Module historic data
38075,ND,Renville County,No records,CDC ArboNET Tick Module historic data
38077,ND,Richland County,No records,CDC ArboNET Tick Module historic data
38079,ND,Rolette County,Reported,CDC ArboNET Tick Module historic data
38081,ND,Sargent County,No records,CDC ArboNET Tick Module historic data
38083,ND,Sheridan County,No records,CDC ArboNET Tick Module historic data
38085,ND,Sioux County,No records,CDC ArboNET Tick Module historic data
38087,ND,Slope County,No records,CDC ArboNET Tick Module historic data
38089,ND,Stark County,No records,CDC ArboNET Tick Module historic data
38091,ND,Steele County,Reported,CDC ArboNET Tick Module historic data
38093,ND,Stutsman County,No records,CDC ArboNET Tick Module historic data
38095,ND,Towner County,No records,CDC ArboNET Tick Module historic data
38097,ND,Traill County,No records,CDC ArboNET Tick Module historic data
38099,ND,Walsh County,No records,CDC ArboNET Tick Module historic data
38101,ND,Ward County,No records,CDC ArboNET Tick Module historic data
38103,ND,Wells County,No records,CDC ArboNET Tick Module historic data
38105,ND,Williams County,No records,CDC ArboNET Tick Module historic data
39001,OH,Adams County,Established,CDC ArboNET Tick Module historic data
39003,OH,Allen County,No records,CDC ArboNET Tick Module historic data
39005,OH,Ashland County,Established,CDC ArboNET Tick Module 2019 submission
39007,OH,Ashtabula County,Established,CDC ArboNET Tick Module historic data
39009,OH,Athens County,Reported,CDC ArboNET Tick Module historic data
39011,OH,Auglaize County,Reported,CDC ArboNET Tick Module historic data
39013,OH,Belmont County,Established,CDC ArboNET Tick Module historic data
39015,OH,Brown County,Reported,CDC ArboNET Tick Module historic data
39017,OH,Butler County,Reported,CDC ArboNET Tick Module historic data
39019,OH,Carroll County,Established,CDC ArboNET Tick Module historic data
39021,OH,Champaign County,No records,CDC ArboNET Tick Module historic data
39023,OH,Clark County,No records,CDC ArboNET Tick Module historic data
39025,OH,Clermont County,Reported,CDC ArboNET Tick Module historic data
39027,OH,Clinton County,No records,CDC ArboNET Tick Module historic data
39029,OH,Columbiana County,Established,CDC ArboNET Tick Module historic data
39031,OH,Coshocton County,Established,CDC ArboNET Tick Module historic data
39033,OH,Crawford County,No records,CDC ArboNET Tick Module historic data
39035,OH,Cuyahoga County,Established,CDC ArboNET Tick Module historic data
39037,OH,Darke County,No records,CDC ArboNET Tick Module historic data
39039,OH,Defiance County,No records,CDC ArboNET Tick Module historic data
39041,OH,Delaware County,Reported,CDC ArboNET Tick Module historic data
39043,OH,Erie County,Reported,CDC ArboNET Tick Module historic data
39045,OH,Fairfield County,Reported,CDC ArboNET Tick Module historic data
39047,OH,Fayette County,Reported,CDC ArboNET Tick Module historic data
39049,OH,Franklin County,Established,CDC ArboNET Tick Module 2019 submission
39051,OH,Fulton County,No records,CDC ArboNET Tick Module historic data
39053,OH,Gallia County,Established,CDC ArboNET Tick Module historic data
39055,OH,Geauga County,Reported,CDC ArboNET Tick Module historic data
39057,OH,Greene County,Reported,CDC ArboNET Tick Module historic data
39059,OH,Guernsey County,Established,CDC ArboNET Tick Module historic data
39061,OH,Hamilton County,Established,CDC ArboNET Tick Module historic data
39063,OH,Hancock County,No records,CDC ArboNET Tick Module historic data
39065,OH,Hardin County,No records,CDC ArboNET Tick Module historic data
39067,OH,Harrison County,Established,CDC ArboNET Tick Module historic data
39069,OH,Henry County,No records,CDC ArboNET Tick Module historic data
39071,OH,Highland County,Reported,CDC ArboNET Tick Module historic data
39073,OH,Hocking County,Established,CDC ArboNET Tick Module historic data
39075,OH,Holmes County,Established,CDC ArboNET Tick Module historic data
39077,OH,Huron County,No records,CDC ArboNET Tick Module historic data
39079,OH,Jackson County,Established,CDC ArboNET Tick Module historic data
39081,OH,Jefferson County,Established,CDC ArboNET Tick Module historic data
39083,OH,Knox County,Established,CDC ArboNET Tick Module historic data
39085,OH,Lake County,Established,CDC ArboNET Tick Module historic data
39087,OH,Lawrence County,Established,CDC ArboNET Tick Module historic data
39089,OH,Licking County,Established,CDC ArboNET Tick Module historic data
39091,OH,Logan County,No records,CDC ArboNET Tick Module historic data
39093,OH,Lorain County,No records,CDC ArboNET Tick Module historic data
39095,OH,Lucas County,Reported,CDC ArboNET Tick Module historic data
39097,OH,Madison County,Reported,CDC ArboNET Tick Module historic data
39099,OH,Mahoning County,Reported,CDC ArboNET Tick Module historic data
39101,OH,Marion County,No records,CDC ArboNET Tick Module historic data
39103,OH,Medina County,Established,CDC ArboNET Tick Module historic data
39105,OH,Meigs County,Established,CDC ArboNET Tick Module 2019 submission
39107,OH,Mercer County,No records,CDC ArboNET Tick Module historic data
39109,OH,Miami County,No records,CDC ArboNET Tick Module historic data
39111,OH,Monroe County,Established,CDC ArboNET Tick Module historic data
39113,OH,Montgomery County,Reported,CDC ArboNET Tick Module historic data
39115,OH,Morgan County,Established,CDC ArboNET Tick Module historic data
39117,OH,Morrow County,Reported,CDC ArboNET Tick Module historic data
39119,OH,Muskingum County,Established,CDC ArboNET Tick Module historic data
39121,OH,Noble County,Established,CDC ArboNET Tick Module historic data
39123,OH,Ottawa County,Reported,CDC ArboNET Tick Module historic data
39125,OH,Paulding County,Reported,CDC ArboNET Tick Module historic data
39127,OH,Perry County,Established,CDC ArboNET Tick Module historic data
39129,OH,Pickaway County,Reported,CDC ArboNET Tick Module historic data
39131,OH,Pike County,Established,CDC ArboNET Tick Module historic data
39133,OH,Portage County,Established,CDC ArboNET Tick Module historic data
39135,OH,Preble County,No records,CDC ArboNET Tick Module historic data
39137,OH,Putnam County,No records,CDC ArboNET Tick Module historic data
39139,OH,Richland County,Established,CDC ArboNET Tick Module historic data
39141,OH,Ross County,Established,CDC ArboNET Tick Module historic data
39143,OH,Sandusky County,No records,CDC ArboNET Tick Module historic data
39145,OH,Scioto County,Established,CDC ArboNET Tick Module 2019 submission
39147,OH,Seneca County,No records,CDC ArboNET Tick Module historic data
